Biometry_ID,Region,Period,SpecificChronology,ChronGeneral,Chron,Excluded_from_NISP,Site.name,Area,SiteID,TaxonName,Taxon,Element,ElementName,GL,GLl,GLm,Bp,Dp,SD,DD_shaft,Dl,Bd,Dd,BT,HT,HTC,GLpe,BatF,Dc,GB,BFd,BFp,Comments,AnalysisEdits,Individual,IndiDuplicate,MeasurementPrecision,TaxonGroup
3583,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,188,NA,NA,NA,33,30,20.4,NA,56,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3584,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,189.2,NA,NA,56.8,33.8,27.1,19.2,NA,57.4,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3585,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,190,NA,NA,58,36,29.6,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3586,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,191,NA,NA,57.7,34,29.9,20.4,NA,60,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3587,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,191.5,NA,NA,58.9,36.5,32,20.4,NA,60.4,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3588,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,46.1,27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3589,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,47.3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3590,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3591,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,49,30,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3592,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,50,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3593,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,53.4,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3594,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,54.5,34.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3595,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,54.7,31.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3596,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,57.5,35.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3597,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,58.4,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3598,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,61.6,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3599,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,16.7,NA,48,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3600,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,48.5,28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3601,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,18.9,NA,52,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3602,Friuli,Iron Age,IA0-IA1,BRF-IA0,IA.Early,NA,Pozzuolo,Excavations 1980-83 Final Bronze-Iron Age,55,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,58.5,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3768,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Cattle,B,MC1,Metacarpal,NA,NA,NA,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3769,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3770,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Castellaro Lagusello,NA,44,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3851,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,MC1,Metacarpal,183.5,NA,NA,55.5,NA,30,NA,NA,60.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3852,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,MC1,Metacarpal,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3853,North,Bronze Age,BA.M-R,BM-R,BA.Middle-Late,NA,Peschiera,NA,14,Cattle,B,MC1,Metacarpal,NA,NA,NA,51.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3972,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,MC1,Metacarpal,177,NA,NA,53,33.3,29.8,18,NA,54,28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3973,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,MC1,Metacarpal,179,NA,NA,55.9,34.5,31,19.8,NA,61,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
3974,South,Bronze Age,BA.M,BM-R,BA.Middle,NA,Poviglio,Villaggio piccolo - MBA,26,Cattle,B,MC1,Metacarpal,172.4,NA,NA,NA,NA,31.3,20,NA,60.2,30.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4221,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,21.2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4222,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,22,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4223,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,27.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4224,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4225,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Vallette,NA,145,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,28,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4360,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,46,NA,25,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4361,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,51,NA,30,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4362,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4363,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4364,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,42,NA,23,NA,NA,47,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4365,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,52,NA,25,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4366,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4367,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,23,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4368,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4369,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,39,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4370,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,48,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4371,Veneto,Bronze Age,BA.M,BM-R,BA.Middle,NA,Tombola,NA,146,Cattle,B,MC1,Metacarpal,NA,NA,NA,47,NA,25,NA,NA,47,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4526,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4527,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,194,NA,NA,NA,NA,26,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4528,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4529,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,161,NA,NA,49.1,NA,24.6,NA,NA,51.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4530,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4531,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4532,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4533,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4534,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,185,NA,NA,56.3,NA,30,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4535,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,163,NA,NA,46,NA,23,NA,NA,48.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4536,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,58.5,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4537,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,180,NA,NA,55.7,NA,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4538,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4539,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4540,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4541,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4542,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,53.5,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4543,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4544,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,NA,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4545,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,166,NA,NA,NA,NA,25,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4546,North,Bronze Age,BA.R,BM-R,BA.Late,NA,Bovolone,Bertoloni et al. 2015,125,Cattle,B,MC1,Metacarpal,188,NA,NA,47,NA,26.6,NA,NA,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
4647,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,59.5,NA,NA,NA,NA,NA,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4659,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,188,NA,NA,NA,NA,27.8,NA,NA,55.5,NA,NA,NA,NA,NA,48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4660,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,188,NA,NA,NA,NA,27.5,NA,NA,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4744,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,187,NA,NA,NA,NA,35.2,NA,NA,66.5,NA,NA,NA,NA,NA,58.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4862,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,55.6,NA,NA,NA,NA,NA,50.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4890,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,53.2,NA,NA,NA,NA,NA,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
4934,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,187,NA,NA,NA,NA,27.8,NA,NA,52,NA,NA,NA,NA,NA,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5012,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,53.6,NA,NA,NA,NA,NA,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5014,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,188,NA,NA,NA,NA,30,NA,NA,59,NA,NA,NA,NA,NA,50.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5189,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,190,NA,NA,NA,NA,27.7,NA,NA,51.9,NA,NA,NA,NA,NA,47.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5641,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5653,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5811,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,170,NA,NA,NA,NA,29.3,NA,NA,51.8,NA,NA,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5820,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,35.4,NA,NA,NA,NA,NA,NA,NA,NA,56.4,NA,NA,NA,NA,Bony growth along epiphysis,NA,NA,NA,NA,Cattle
5844,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,NA,56.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5851,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,177,NA,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,NA,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
5876,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,190,NA,NA,NA,NA,33.8,NA,NA,66.8,NA,NA,NA,NA,NA,57.7,NA,NA,NA,NA,Robust,NA,NA,NA,NA,Cattle
5884,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,50.8,NA,NA,NA,NA,NA,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
6003,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,190.6,NA,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,NA,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
6032,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,NA,NA,NA,59.3,NA,NA,NA,NA,NA,54.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cattle
6046,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,NA,NA,NA,NA,NA,37.5,NA,NA,70.5,NA,NA,NA,NA,NA,63.4,NA,NA,NA,NA,Robust,NA,NA,NA,NA,Cattle
6057,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,203,NA,NA,NA,NA,30.1,NA,NA,63.8,NA,NA,NA,NA,NA,57.4,NA,NA,NA,NA,Robust. Bony growth and prox end and MC5 fused,NA,NA,NA,NA,Cattle
6089,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Trentacoste PhD,84,Cattle,B,MC1,Metacarpal,175,NA,NA,NA,NA,35.4,NA,NA,63.8,NA,NA,NA,NA,NA,56.7,NA,NA,NA,NA,Robust. Medial condyle larger than lateral.,NA,NA,NA,NA,Cattle
8206,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,MC1,Metacarpal,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
8207,South,Iron Age,IA2,IA2,IA.Late,ExNISP,Forcello,Scarpa,1,Cattle,B,MC1,Metacarpal,181,NA,NA,52,30,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cattle
